id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0009773-ara1.completed.ms0648	-8051397309110200628	204	237	1062	1239	1564	300	ايمنعنا القوم ماء الفرات وفين--------------------------------------------------ا السيوف وفينا الجحف وفينا علي له سورة اذا خوفوه الردي لم يخف ونحن الذين غداة الزبير وطلحة خضنا غمار التلف فما بالنا امس اسد العرين وما بالنا اليوم	648	-6975711717136266207	Shia003675Vols-ara1.completed.ms0500	-1761993648138368958	40	81	190	417	1525	300	ايمنعنا القوم ماء الفرات وفينا الرماح وفينا الحجف وفينا الشوارب مثل الوشيج وفينا السيوف وفينا الزغف وفينا علي له سورة اذا خوفوه الردي لم يخف ونحن الذين غداة الزبير وطلحة خضنا غمار التلف فما بالنا امس اسد العرين وما بالنا اليوم	500	6775594777709934334	175	345.0	142	227	77.09251403808594	31	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0653	-9047165114144994817	81	287	387	1414	1470	300	تنس حظك ان التارك الناسي---------------------------------------------------------- كل لصاحبه قرن يعادله اسد تلاقي اسودا- بين اخياس -------------------------------------------------------------انظر فدي لك نفسي قبل قاصمة للظهر ليس لها راق و--------------------لا اس اهل العراق واهل الشام لن يجدوا طعم الحيات لحرب ذات انفاس والسلم------- فيه --بقاء -----ليس يجهله الا الجهول وما النوكي كاكيا-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------س فاصدع بامرك امر القوم انهم خشاش طير رات صقرا بحسحاس فلما قرا ابن عباس الكتاب والشعر اقراهما عليا فقال علي------------------------------------------------------------------------------------------------------------------------------------- قاتل الله ابن العاص ما ا----غره ب-ك يا ابن عباس اجبه ولترد عليه شعره فضل بن عباس بن ابي لهب فكتب اليه عبد الله بن عباس اما بعد فاني لا اعلم رجلا من العرب اقل حياءا منك انه مال بك الي- معاوية الهوي وبعته دينك بالثمن اليسير ثم خبطت للناس في عشواء طخياء طمعا في هذا الملك فلما لم تر شيءا اعظمت الدماء---- اعظام اهل الدين- واظهرت فيها زهادة اهل الورع ولا تريد بذلك الا تهييب الحرب وكسر اهل العراق فان كنت اردت الله ب---------------ذلك فدع مصر وارجع الي بيتك فان هذه حرب ليس معاوية فيها كعلي بداها علي بالحق وانتهي فيها الي العذر وابتداها معاوية بالبغي فانتهي منها الي السرف وليس اهل ال-----------------------------------------------------------------------------شام فيها كاهل العراق بايع-- عليا اهل العراق وهو خير منهم وبايع اهل الشام معا-------وية وهم خير منه ولست وانا فيها سواء اردت ا------------------لله وا-----ردت مصر	653	-6975711717136266207	Shia003675Vols-ara1.completed.ms0608	2369250984089467862	0	283	1	1375	1458	300	تنس حظك ان التارك الناسي يا بن الذي زمزم يسقي الحجيج له اعظم بذلك من فخر علي الناس كل لصاحبه قرن يساوره اسد العرين ضواري بين اخياس لو قيس بينهم في الحرب لاعتدلوا الفخر بالفخر ثم الراس بالراس فانظر فدي لك نفسي قبل قاصمة للظهر ليس لها داء ولا اسي قالوا يري الناس في ترك العراق لكم والله يعلم ما ب----------------------------السلم من باس فيه البقاء وامر ليس ينكره الا الجهول وما النوكي باكياس ان العراق واهل الشام لن يجدوا طعم الحياة مع المستغلق القاسي بسر واصحاب بسر والذين هم داء العراق رجال اهل وسواس قوم عراة من الخيرات كلهم فما يساوي بهم خلق من الناس انت الشجاء شجاها في حلوقهم مثل اللجام شجاه موضع الفاس فاصدع بامرك امر القوم انهم خشاش طير رات طيرا باحساس قال ثم عرض عمرو ذلك علي معاوية-------------- فقال له معاوية اني لا ارد كتابك علي رقة شعرك قال فلما انتهي كتابه الي ابن عباس وقراه اتي به عليا فاقراه اياه قال فضحك علي رضي الله عنه ثم قال قاتل الله النابغة-- ما الذي غره منك يا -بن عباس اجبه عن كتابه قال-------------------------- فكتب اليه ابن عب--------اس اما بعد فاني لا اعلم احدا من العرب اقل حياء- منك وذلك ا--نك اتيت معاوية ف------بعته دينك بالثمن اليسير ثم خبطت الناس في عشواء مظلمة طمعا في---- الملك فلما لم تر شيءا اعظمت هذه الدنيا اعظام اهل الذنوب واظهرت فيها زهد اه--ل الورع ----------------------------------------------فان كنت تريد ان ترضي الله عز وجل بذلك فدع مصر وارجع الي------------------------------------------------------------------------------------------------------------------------------------- اهل بيت نبيك محمد صلي الله عليه واله وسلم فاما ما ذكرت من اهل العراق واهل الشام ف--ان اهل العراق بايعوا عليا----------- وهو خير منهم و-----اهل الشام بايعوا معاوية وهم خير منه ولست -انا وانت سوي في الحرب لاني انما اردت الله و انت اردت مصر	608	6775594777709934334	579	741.0	447	1666	34.753902435302734	89	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0654	7031078655123826057	0	72	1	333	1464	300	الفضل بن العباس بن عتبة كذا فقال يا ابن عم اجب عمرو بن العاص فقال---------- الفضل--------- يا عمرو حسبك من خدع ووسواس فاذهب فما-لك في ترك الهدي اس الا-بواد ر يطعن في نحوركم ووشك ضرب يفزي جلد-----------------------------------------------------------ة الراس هذا لكم عندنا في كل معركة-- حتي تطيعوا عليا وابن عباس اما علي فان الله فضله فضلا له شرف عال علي الن---------------------------------------------------------------------------------------------------------------------------------------------------------------------اس لا بارك الله في مصر فقد جلبت شرا وحظك منها حسوة الحاسي	654	-6975711717136266207	Shia003675Vols-ara1.completed.ms0609	433070947256723943	2	115	10	563	1453	300	الفضل---------- بن ع----باس فقال---------- اجب عني عمرا علي شعره هذا فاجابه الفضل وهو يقول يا عمرو حسبك من خدع ووسواس فاذهب فما لك في ترك الهدي اس الا بوادر --طعن في نحوركم يشجي النفوس بها في النقع افلاس بالسمهري وضرب في شواربكم يردي الكماة ويذري قبة الراس هذا الدواء الذي يشفي حماتكم حتي تطيعوا عليا وابن عباس اما علي فان الله فضله فضلا له شرف عال علي الناس ان تعقلوا الخيل نعقلها مخيسة او تبعثوها فانا غير انكاس قد كان منا ومنكم في عجاجتها من لا يفر وليس الليث كالجاس قتل العراق وقتل الشام معضلة هذا بهذا وما بالحق من باس لا بارك الله في مصر لقد جلبت شرا وحظك منها حسوة الحاسي	609	6775594777709934334	246	387.5	191	579	42.48704528808594	45	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0654	7031078655123826057	194	217	925	1045	1464	300	يقول نحن ضربناكم علي تنزيله ثم ضربناكم ع---لي تاويله ضربا يزيل الهام عن مقيله ويذهل الخليل عن خليله او يرجع الحق الي سبيله	654	-6975711717136266207	Shia003675Vols-ara1.completed.ms0615	9213377227836659438	264	287	1301	1424	1485	300	يقول نحن ضربناكم علي تنزيله فاليوم نضربكم علي تاويله ضربا يزيل الهام عن مقيله ويذهل الخليل عن خليله او يرجع الحق الي سبيله	615	6775594777709934334	108	216.0	87	123	87.80487823486328	20	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0696	739562243143525815	135	269	728	1462	1612	300	فقال اي-ها الناس المجتمعة ابدانهم المختلفة قلوبهم واهواءهم-- ما عزت دعوة من دعاكم ولا استراح قلب من قاساكم كلامكم يوهن الصم الصلاب وفعلكم يطمع فيكم عدوكم اذا -دعوتكم الي الجهاد------------------------------------------------------- قلتم كيت وكيت وذيت وذيت اعاليل ب--------------اباطيل و--سالتموني التاخير فعل- ذي الدين المطول حيدي حياد لا يدفع الضيم الذليل ولا يدرك الحق الا بالجد والعزم واستشعار الصبر اي دار بعد داركم تمنعون ومع اي امام بعدي تقاتلون --------------------------------------------المغرور والله من غررتموه ومن فاز بكم فاز بالسهم الاخيب اصبحت لا اطمع في نصركم ولا اصدق قولكم فرق الله بيني وبينكم و----------------ابدلني بكم من هو خير لي منكم اما انكم ستلقون بعدي ذلا شاملا وسيفا قاطعا واثر------ة يتخذها الظالمون ف-يكم سنة فيفرق جماعتكم ويبكي عيونكم ويدخل الفقر بيوتكم وتتمنون عن قليل ا-------نكم رايتموني فنصرتموني فستعلمون حق ما اقول لكم ولا يبعد الله الا من--- ظلم واثم	696	-6975711717136266207	Shia003675Vols-ara1.completed.ms0688	5408018872748156251	11	158	60	861	1604	300	-قال ايتها الفءة المجتمعة ابدانهم المتفرقة اديانهم انه والله ما عزت دعوة من دعاكم ولا استراح ----من قاساكم كلامكم يوهن الصم الصلاب وفعلكم يطمع فيه- عدوكم انا ادعوك-م الي امر فيه صلاحكم والذب عن حريمكم اعتراكم الفشل وجبنتم بالعلل ثم قلتم كيت وكيت وذيت وذيت اعاليل واضاليل واقوال اباطيل ثم سالتموني التاخير دفاع ذي الدين المطول هيهات انه لا ينفع ال-صم الدليل ولا يدرك الحق الا بالجد فخبروني يا اهل العراق -------------------------مع اي امام بعدي تقاتلون ام اية دار تمنعون والذليل والله من نصرتموه والمغرور------ من غررتموه لقد-------------------------- اصبحت لا اطمع في نصركم ولا اصدق قولكم فرق الله بيني وبينكم وابدلكم بي غيري وابدلني بكم من هو خير لي منكم اما انكم ستلقون بعدي ذلا شاملا وسيفا قاطعا واثرة قبيحة يتخذها الظالمون عليكم سنة فت--------------بكي عيونكم ويدخل الفقر بيوتكم وتتمنون في بعض حالاتكم انكم رايتموني فنصرتموني وارقتم دماءكم دوني ف-----لا يبعد الله الا من قد ظلم يا --	688	6775594777709934334	550	863.5	441	887	62.00676345825195	81	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0735	-828520461390032657	211	254	1047	1265	1493	300	ها من احس ب-نيي اللذين هما قلبي وسمعي فقلبي اليوم مختطف ها من احس ب-نيي اللذين -------------------------------------------------------------------------------------------------------هما مخ العظام فمخي اليوم مزدهف نبءت بسرا وما صدقت ما زعموا من قولهم ومن الافك الذي اقترفوا انحي علي ودجي طفلي مرهفة مشحوذة و--كذاك الاثم يقترف	735	-6975711717136266207	Shia003675Vols-ara1.completed.ms0669	3309843193328047217	166	231	823	1148	1513	300	ها من احس بابني اللذين هما قلبي وسمعي فقلبي اليوم مختطف ها من احس بابني اللذين هما كالدرتين تشظي عنهما الصدف من دل والهة حري مدلهة علي جبينين ضلا اذ غدا السلف ها من احس بابني اللذين هما مخ العظام فمخي اليوم مزدهف نبءت بسرا وما صدقت ما زعموا من افكهم ومن القول الذي اقترفوا انحي علي ودجي ابني مرهفة من الشفار كذاك الاثم يقترف	669	6775594777709934334	198	357.5	156	325	60.92307662963867	35	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0776	289034679790822086	104	196	530	990	1492	300	قال ---ان اكيس الكيس التقي و---احمق الحمق الفجور ايها الناس انكم لو طلبتم--- بين جابلق وجابرس رجلا جده رسول الله صلي الله علي-----ه وسلم ما وجدتموه غيري وغير اخي الحسين و---------ان الله قد--- هداكم باولنا محم-----------------------------------------------------------------------------------د وان معاوية نازعني حقا--- هو لي فتركته ل---صلاح الامة وحقن دماءها وقد بايعتموني علي ان تسالموا من سالمت وقد رايت ان اسالم--------------------------------ه وقد بايعته ورايت ان ما حقن الدماء خير مما سفكها واردت -----------صلاح--------كم وان يكون ما صنعت حجة علي من كان يتمني هذا الامر وان ادري لعله فتنة لكم ومتاع الي حين---- ثم سكت وتفرق	776	-6975711717136266207	Shia003675Vols-ara1.completed.ms0716	1740935843248625547	114	225	539	1100	1477	300	-الناس ان اكيس الكيس التقي وان احمق الحمق الفجور و----------انكم لو طلبتم ما بين جابلق وجابرص رجلا جده رسول الله صلي الله عليه واله وسلم ما وجدتموه غيري وغير اخي الحسين وقد علمتم ان الله تعالي هداكم بجدي-- محمد وانقذكم به من الضلالة ورفعكم به من الجهالة واعزكم به بعد الذلة وكثركم به بعد القلة وان معاوية نازعني علي حق هو لي دونه فنظرت صلاح الامة وقد كنتم ب-------ايعتموني علي ان تسالموا من سالمت وتحاربوا من حاربت وان معاوية واضع الحرب بيني وبينه وقد بايعته ورايت ان ما حقن الدماء خير مما سفكها ولم ارد بذلك الا صلاحكم وبقاءكم و------------------------------------------------ان ادري لعله فتنة لكم ومتاع الي حين قال ثم سكت وقام -	716	6775594777709934334	341	544.5	270	630	54.126983642578125	53	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0827	708570611320069663	183	225	908	1133	1535	300	الحسين من البيعة ليزيد فكتبوا اليه كتابا صدوره من سليمان بن صرد والمسيب بن نجبة--------------- ورفاعة بن شداد وحبيب بن مظهر وبعضهم يقول مطهر كذا وشيعته من المءمنين والمسلمين من اهل الكوفة اما بعد فالحمد لله الذي قصم عدو------------------ك الجبار العنيد الذي --	827	-6975711717136266207	Shia003675Vols-ara1.completed.ms0785	-2514825514789371832	258	299	1321	1527	1534	300	الحسين بن علي رضي الله عنهما------------------ من سليمان بن صرد والمسيب بن نجبة وحبيب بن مظاهر ورفاعة بن شداد وعبد الله بن وال وجماعة ------------شيعته من المءمنين------------------------ اما بعد فالحمد لله الذي قصم عدوك وعدو ابيك من قبلك الجبار العنيد الغشوم	785	6775594777709934334	130	182.0	104	260	50.0	20	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0829	6439115120525133205	220	273	1092	1373	1504	300	الناس قد ارجفوا بانك ساءر الي العراق فقال--------------------------- نعم ق--------------------------------------------------------------ال ابن عباس فاني----- اعيذك بالله من ذلك اتذهب رحمك الله الي قوم قد قتلوا اميرهم وضبطوا بلادهم ونفوا عدوهم فان كانوا قد فعلوا فسر اليهم------- وان كانوا انما دعوك اليهم واميرهم عليهم قاهر لهم وعماله- يجبون خراج بلادهم فانما دعوك الي الحرب والقتال	829	-6975711717136266207	Shia003675Vols-ara1.completed.ms0810	6897094972489969992	102	172	482	844	1453	300	الناس و--ارجفوا بانك ساءر الي العراق فبين لي ما انت صانع فقال الحسين نعم اني ازمعت علي ذلك في ايامي هذه ان شاء الله ولا قوة الا بالله فقال ابن عباس رحمه الله اعيذك بالله من ذلك فان تصر --------الي قوم قد قتلوا اميرهم وضبطوا بلادهم ونفوا عدوهم في مسيرك اليهم لعمري الرشاد والسداد وان كانوا انما دعوك اليهم وامير------هم قاهر لهم وعمالهم يجبون----- بلادهم وانما دعوك الي الحرب والقتال	810	6775594777709934334	217	337.5	175	383	56.657962799072266	35	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0847	6553928742286600596	44	84	216	418	1525	300	عبد الله بن عمير الكلبي للحسين ------------------------------------------------------------------------عليه السلام ابا عبد الله رحمك الله اءذن لي ان ا------------------------خرج اليهما فاذن له فخرج رجل ادم طوال شديد الساعدين بعيد ما بين المنكبين فشد عليهما فقتلهما وهو يقول ان تنكروني فانا ابن --كلب	847	-6975711717136266207	Shia003675Vols-ara1.completed.ms0840	7642688429539392027	112	161	523	746	1405	300	عبد الله بن عمير الكلبي وقد كانت معه امه يومءذ فقالت له امه قم يا بني فانصر ابن بنت نبيك محمد صلي الله عليه واله وسلم فقال افعل ذلك يا اماه ولا اقصر ان شاء الله تعالي قال ثم خرج الي القوم----------------------------------------------------------------------------- وهو يقول ان تنكروني فانا ابن الكلب	840	6775594777709934334	76	87.5	58	300	25.33333396911621	11	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0847	6553928742286600596	79	111	394	549	1525	300	ان تنكروني فانا ابن --كلب حسبي بيتي في كليب حسبي اني امرء ذو مرة وعصب ولست بالخوار عند النكب اني زعيم لك ام وهب بالطعن فيهم مقدما والضرب ضرب غلام مءمن بالرب	847	-6975711717136266207	Shia003675Vols-ara1.completed.ms1690	-3991118571320081044	91	123	468	625	1431	282	ان تنكروني فانا ابن الكلب حسبي بيتي في عليم حسبي اني امرء ذو مرة وعصب ولست بالخوار عند النكب اني زعيم لك ام وهب بالطعن فيهم مقدما والضرب ضرب غلام مءمن بالرب	1690	6775594777709934334	153	298.5	121	157	97.45223236083984	30	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0849	4393846407638381350	5	51	22	266	1522	300	قتله مسلم بن عبد الله الضبابي وعبد الرحمان بن---- خشكارة البجلي وسر--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- اصحاب عمرو بن الحجاج بقتل-- مسلم فقال لهم---- شبث بن ربعي ويحكم اتفرحون بقتل مسلم والله--------------------------- لقد رايته يوم سلق اذربيجان قتل ستة من المشركين قبل ان تتام خيول المسلمين افيقتل منكم مثله وتفرحون	849	-6975711717136266207	Shia003675Vols-ara1.completed.ms1690	-3991118571320081044	168	260	853	1301	1431	282	قتله مسلم بن عبد الله الضبابي وعبد الرحم-ن بن ابي خشكارة البجلي كما في الطبري وفيه انه لما صرع مشي اليه الحسين فاذا به رمق فقال رحمك ربك يا مسلم وقال له حبيب بن مظاهر عز علي مصرعك يا مسلم ابشر بالجنة فقال له مسلم قولا ضعيفا بشرك الله بخير وفيه ايضا انه لما تنادي اصحاب عمرو بن الحجاج -قتلنا مسلم بن عوسجة قال شبث بن ربعي اما والذي اسلمت له لرب موقف له قد رايته في المسلمين كريم لقد رايته يوم سلق اذربيجان قتل ستة من المشرك--------------------------ين افيقتل منكم مثله وتفرحون	1690	6775594777709934334	178	269.5	141	476	37.39495849609375	29	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms0855	-2733120179725491388	63	182	313	893	1504	300	سنان بن انس بن عمرو النخعي ف--------------------------------------------------------------------------------------------------طعنه ب------------الرمح فوقع ثم قال سنان لخولي بن يزيد الاصبحي احتز راسه فاراد خولي ان يفعل فضعف وارعد فقال له سنان فت الله في عضدك وابان يدك و-نزل اليه فذبح-----------ه ثم دفع راسه الي خولي وكان الحسين عليه السلام قد ضرب قبل ذلك بالسيوف وطعن بالرماح فوجد به ثلاث وثلاثون طعنة واربع وثلاثون ضربة ويقال ان خولي بن يزيد هو الذي تولي------------------------------------------------------------------------------------------------- احتزاز راسه باذن سنان--------------------------------- وسلب الحسين ما كان عليه ف------------------------اخذ قيس بن الاشعث بن قيس الكندي قطيفة له وكانت من خز فسمي ---------قيس قطيفة واخذ نعليه رجل من بني اود يقال له الاسود او ب واخذ سيفه رجل من بني نهشل بن دارم ومال الناس علي الورس----------------- والحلل والابل فانتهبوها واخذ -	855	-6975711717136266207	Shia003675Vols-ara1.completed.ms1694	-5125250329046220801	44	184	226	942	1430	273	سنان بن انس بن عمرو النخعي في الاصل المزني وما اثبت عن الطبري بالاصل امتلءا بالاصل عمرو بالاصل عمرو العبارة في الطبري وبعد ان طعنه سنان بن انس بالرمح-------- قال----- لخولي بن يزيد الاصبحي احتز راسه فاراد----- ان يفعل فضعف وارعد فقال له سنان فت الله عضدي--ك وابان يديك فنزل اليه فذبحه واحتز راسه ثم دفع----ه الي خول-----------------------------------------------------------------------------------------------------------------------ي بن يزيد انظر مروج الذهب وابن الاثير والبداية و الكتب النهاية النهاية وفي الكتب الاخبار الطوال الصفحة الاخبار الطوال ص احت--ز راسه شبل بن يزيد اخو خولي في الطبري وابن الاثير وسلب الحسين ما كان عليه فاخذ سراويله بحر بن كعب واخذ قيس بن الاشعث قطيفت----------------ه وكانت من خز وكان يسمي بعد قيس قطيفة واخذ نعليه رجل من بني او- يقال له الاسود وا-----خذ سيفه رجل من بني نهشل بن دارم ومال الناس علي الورس ابن الاثير الفرش والحلل والابل فانتهبوها وانظر	1694	6775594777709934334	370	515.0	290	883	41.90260314941406	64	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
